millis;pwm fill factor;sensor distance in mm
40489;0.70;21
40500;0.70;24
40511;0.70;24
40522;0.70;21
40534;0.70;23
40545;0.70;22
40556;0.70;22
40566;0.70;23
40578;0.70;25
40589;0.70;21
40600;0.70;23
40611;0.70;24
40623;0.70;23
40634;0.70;22
40644;0.70;21
40655;0.70;22
40667;0.70;23
40678;0.70;21
40689;0.70;21
40700;0.70;24
40711;0.70;24
40722;0.70;23
40733;0.70;21
40744;0.70;22 
40756;0.70;23
40767;0.70;22
40778;0.70;22
40788;0.70;23
40800;0.70;22
40811;0.70;22
40822;0.70;23
40834;0.70;24
40845;0.70;23
40855;0.70;23
40866;0.70;23
40878;0.70;22
40889;0.70;21
40900;0.70;22
40911;0.70;24
40923;0.70;23
40933;0.70;22
40944;0.70;22
40955;0.70;23
40967;0.70;23
40978;0.70;22
40989;0.70;23
40999;0.70;22
41011;0.70;23
41022;0.70;22
41033;0.70;22
41044;0.70;23
41056;0.70;24
41066;0.70;22
41077;0.70;23
41089;0.70;23
41100;0.70;22
41111;0.70;26
41122;0.70;22
41133;0.70;21
41144;0.70;21
41155;0.70;23
41166;0.70;21
41178;0.70;20
41189;0.70;22
41199;0.70;24
41210;0.70;24
41222;0.70;24
41233;0.70;23
41244;0.70;22
41255;0.70;22
41267;0.70;22
41277;0.70;24
41288;0.70;22
41299;0.70;21
41311;0.70;23
41322;0.70;22
41333;0.70;23
41344;0.70;22
41355;0.70;21
41366;0.70;23
41377;0.70;25
41389;0.70;24
41400;0.70;25
41410;0.70;23
41421;0.70;22
41433;0.70;24
41444;0.70;25
41455;0.70;23
41466;0.70;23
41477;0.70;24
41488;0.70;22
41499;0.70;22
41510;0.70;22
41522;0.70;22
41533;0.70;22
41543;0.70;20
41554;0.70;23
41566;0.70;23
41577;0.70;21
41588;0.70;22
41602;0.70;22
41613;0.70;23
41623;0.70;23
41634;0.70;23
41646;0.70;22
41657;0.70;23
41668;0.70;22
41679;0.70;24
41690;0.70;22
41701;0.70;23
41712;0.70;21
41723;0.70;23 
41735;0.70;22
41746;0.70;22
41757;0.70;22
41767;0.70;22
41779;0.70;21
41790;0.70;23
41801;0.70;22
41812;0.70;22
41824;0.70;23
41834;0.70;20
41845;0.70;22
41857;0.70;22
41868;0.70;23
41879;0.70;21
41890;0.70;22
41901;0.70;22
41912;0.70;23
41923;0.70;24
41934;0.70;23
41946;0.70;23
41957;0.70;23
41967;0.70;22
41978;0.70;23
41990;0.70;24
42001;0.70;22
42012;0.70;23
42023;0.70;24
42034;0.70;24
42045;0.70;22
42056;0.70;22
42067;0.70;22
42079;0.70;21
42090;0.70;23
42100;0.70;23
42112;0.70;24
42123;0.70;25
42134;0.70;22
42145;0.70;22
42157;0.70;23
42168;0.70;22
42178;0.70;21
42189;0.70;23
42201;0.70;25
42212;0.70;22
42223;0.70;22
42234;0.70;23
42245;0.70;21
42256;0.70;21
42267;0.70;23
42278;0.70;24
42290;0.70;23
42301;0.70;22
42311;0.70;23
42322;0.70;22
42334;0.70;23
42345;0.70;23
42356;0.70;22
42368;0.70;22
42379;0.70;21
42389;0.70;24
42400;0.70;22
42412;0.70;24
42423;0.70;24
42434;0.70;23
42445;0.70;23
42456;0.70;23
42467;0.70;23
42478;0.70;22
42489;0.70;22
42501;0.70;23
42512;0.70;24
42522;0.70;23
42533;0.70;22
42545;0.70;22
42556;0.70;23
42567;0.70;23
42578;0.70;23
42590;0.70;23
42600;0.70;22
42611;0.70;24
42622;0.70;22
42634;0.70;23
42645;0.70;22
42656;0.70;21
42667;0.70;22
42678;0.70;24
42689;0.70;23
42700;0.70;25
42712;0.70;23
42723;0.70;23
42733;0.70;20
42744;0.70;22
42756;0.70;23
42767;0.70;23
42778;0.70;22
42789;0.70;21
42800;0.70;23
42811;0.70;23
42822;0.70;22
42833;0.70;24
42845;0.70;23
42856;0.70;22
42866;0.70;24
42877;0.70;23
42889;0.70;21
42900;0.70;22
42911;0.70;22
42923;0.70;22
42934;0.70;22
42944;0.70;21
42955;0.70;23
42967;0.00;21
42978;0.00;22
42989;0.00;21
43000;0.00;23
43011;0.00;21
43022;0.00;23
43033;0.00;25
43044;0.00;25
43056;0.00;24
43067;0.00;26
43077;0.00;26
43088;0.00;30
43100;0.00;29
43111;0.00;33
43122;0.00;36
43132;0.00;37
43144;0.00;42
43155;0.00;48
43166;0.00;49
43177;0.00;54
43189;0.00;57
43199;0.00;61
43211;0.00;66
43223;0.00;75
43235;0.00;81
43246;0.00;89 
43258;0.00;96
43270;0.00;107
43283;0.00;119 
43295;0.00;130
43308;0.00;141
43320;0.00;151
43332;0.00;167
43345;0.00;181
43359;0.00;194
43372;0.00;255
43385;0.00;255
43399;0.00;255
43412;0.00;255
43424;0.00;255
43438;0.00;255
43452;0.00;255
43465;0.00;255
43479;0.00;255
43492;0.00;255
43505;0.00;255
43518;0.00;255
43532;0.00;255
43546;0.00;255
43559;0.00;255
43574;0.00;255
43588;0.00;255
43601;0.00;255
43616;0.00;255
43629;0.00;255
43642;0.00;255
43657;0.00;255
43670;0.00;255
43684;0.00;255
43698;0.00;255
43712;0.00;255
43725;0.00;255
43738;0.00;255
43752;0.00;255
43765;0.00;255 
43779;0.00;255
43792;0.00;255
43806;0.00;255
43820;0.00;255
43833;0.00;255
43846;0.00;255
43860;0.00;255
43874;0.00;255
43888;0.00;255
43901;0.00;255
43916;0.00;255
43929;0.00;255
43943;0.00;255
43957;0.00;255
43971;0.00;255
43984;0.00;255
43998;0.00;255
44011;0.00;255
44025;0.00;255
44039;0.00;255
44052;0.00;255
44065;0.00;255
44080;0.00;255
44093;0.00;255
44107;0.00;255
44121;0.00;255
44134;0.00;255
44148;0.00;255
44162;0.00;255
44176;0.00;255
44189;0.00;255
44204;0.00;255
44217;0.00;255
44231;0.00;255
44244;0.00;255
44258;0.00;255
44271;0.00;255
44285;0.00;255
44299;0.00;255
44313;0.00;255
44326;0.00;255
44341;0.00;255
44354;0.00;255
44368;0.00;255
44382;0.00;255
44395;0.00;255
44408;0.00;255
44422;0.00;255
44435;0.00;255
44449;0.00;255
44464;0.00;255
44477;0.00;255
44491;0.00;255
44505;0.00;255
44519;0.00;255
44532;0.00;255
44547;0.00;255
44560;0.00;255
44573;0.00;255
44588;0.00;255
44601;0.00;255
44615;0.00;255
44628;0.00;255
44643;0.00;255
44656;0.00;255
44670;0.00;255
44684;0.00;255
44700;0.00;255
44715;0.00;255
44728;0.00;255
44741;0.00;255
44755;0.00;255
44768;0.00;255
44782;0.00;255
44796;0.00;255
44810;0.00;255
44824;0.00;255
44837;0.00;255
44852;0.00;255
44865;0.00;255
44879;0.00;255
44893;0.00;255
44907;0.00;255
44920;0.00;255
44934;0.00;255
44948;0.00;255
44961;0.00;255
44976;0.00;255
44989;0.00;255
45003;0.00;255
45017;0.00;255
45031;0.00;255
45044;0.00;255
45058;0.00;255
45071;0.00;255 
45085;0.00;255
45099;0.00;255
45113;0.00;255
45126;0.00;255
45140;0.00;255
45154;0.00;255
45168;0.00;255
45182;0.00;255
45196;0.00;255
45210;0.00;255
45222;0.00;255
45237;0.00;255
45251;0.00;255
45264;0.00;255
45279;0.00;255
45292;0.00;255 
45306;0.00;255
45320;0.00;255
45334;0.00;255
45347;0.00;255
45362;0.00;255
45375;0.00;255
45389;0.00;255
45403;0.00;255
45416;0.00;255
45430;0.00;255
45444;0.00;255
45458;0.00;255
45471;0.00;255
45485;0.00;255 
45499;0.00;255
45512;0.00;255
45526;0.00;255 
45540;0.00;255
45553;0.00;255
45568;0.00;255
45581;0.00;255
45595;0.00;255
45608;0.00;255
45623;0.00;255
45636;0.00;255
45649;0.00;255
45664;0.00;255
45677;0.00;255
45691;0.00;255
45705;0.00;255
45719;0.00;255
45733;0.00;255
45747;0.00;255
45761;0.00;255
45774;0.00;255
45789;0.00;255
45802;0.00;255
45816;0.00;255
45830;0.00;255
45844;0.00;255
45857;0.00;255
45872;0.00;255
45885;0.00;255
45899;0.00;255
45913;0.00;255
45927;0.00;255
45941;0.00;255
45954;0.00;255
45968;0.00;255
45982;0.00;255
45995;0.00;255
46009;0.00;255
46022;0.00;255 
46035;0.00;255
46049;0.00;255
46063;0.00;255
46076;0.00;255
46091;0.00;255
46104;0.00;255
46118;0.00;255
46132;0.00;255
46145;0.00;255
46159;0.00;255
46173;0.00;255
46186;0.00;255
46200;0.00;255
46214;0.00;255
46228;0.00;255
46241;0.00;255
46256;0.00;255
46270;0.00;255
46283;0.00;255
46298;0.00;255
46311;0.00;255
46325;0.00;255
46339;0.00;255
46353;0.00;255
46366;0.00;255
46381;0.00;255
46394;0.00;255
46408;0.00;255
46423;0.00;255
46435;0.00;255
46449;0.00;255
46462;0.00;255
46476;0.00;255
46489;0.00;255
46503;0.00;255
46517;0.00;255
46530;0.00;255
46543;0.00;255
46557;0.00;255
46570;0.00;255
46583;0.00;255
46598;0.00;255
46611;0.00;255
46625;0.00;255
46639;0.00;255
46653;0.00;255
46666;0.00;255
46681;0.00;255
46695;0.00;255
46708;0.00;255
46723;0.00;255
46736;0.00;255
46750;0.00;255
46764;0.00;255
46778;0.00;255
46791;0.00;255 
46806;0.00;255
46819;0.00;255
46833;0.00;255
46846;0.00;255
46861;0.00;255
46874;0.00;255
46888;0.00;255
46902;0.00;255
46915;0.00;255
46928;0.00;255
46942;0.00;255
46955;0.00;255
46969;0.00;255
46983;0.00;255
46996;0.00;255
47010;0.00;255
47023;0.00;255
47037;0.00;255
47051;0.00;255
47065;0.00;255
47079;0.00;255
47092;0.00;255
47107;0.00;255
47120;0.00;255
47134;0.00;255
47148;0.00;255
47162;0.00;255
47175;0.00;255
47188;0.00;255 
47203;0.00;255
47216;0.00;255
47230;0.00;255
47244;0.00;255
47258;0.00;255
47271;0.00;255
47285;0.00;255
47299;0.00;255
47312;0.00;255
47327;0.00;255
47341;0.00;255
47354;0.00;255
47369;0.00;255
47382;0.00;255
47396;0.00;255
47410;0.00;255 
47424;0.00;255
47437;0.00;255
47451;0.00;255
47464;0.00;255
47477;0.00;255
47492;0.00;255
47505;0.00;255
47519;0.00;255
47533;0.00;255
47546;0.00;255
47560;0.00;255
47572;0.00;255
47587;0.00;255
47601;0.00;255
47614;0.00;255
47629;0.00;255
47642;0.00;255
47656;0.00;255
47670;0.00;255
47683;0.00;255
47697;0.00;255
47711;0.00;255
47725;0.00;255
47738;0.00;255
47752;0.00;255
47766;0.00;255
47779;0.00;255
47793;0.00;255
47806;0.00;255
47819;0.00;255
47833;0.00;255
47846;0.00;255
47860;0.00;255
47874;0.00;255
47888;0.00;255
47901;0.00;255
47915;0.00;255
47929;0.00;255
47942;0.00;255
47955;0.00;255
47969;0.00;255
47983;0.00;255
47996;0.00;255
48010;0.00;255
48024;0.00;255
48037;0.00;255
48052;0.00;255
48065;0.00;255 
48079;0.00;255
48093;0.00;255
48107;0.00;255
48120;0.00;255
48135;0.00;255
48148;0.00;255
48161;0.00;255
48176;0.00;255
48189;0.00;255
48205;0.00;255
48219;0.00;255
48232;0.00;255
48246;0.00;255
48260;0.00;255
48274;0.00;255
48287;0.00;255
48302;0.00;255
48315;0.00;255
48329;0.00;255
48344;0.00;255
48356;0.00;255
48370;0.00;255
48385;0.00;255
48398;0.00;255
48412;0.00;255
48425;0.00;255 
48440;0.00;255
48453;0.00;255
48467;0.00;255
48481;0.00;255
48495;0.00;255
48508;0.00;255
48523;0.00;255
48536;0.00;255
48550;0.00;255
48565;0.00;255
48578;0.00;255
48592;0.00;255
48606;0.00;255 
48620;0.00;255
48633;0.00;255
48648;0.00;255
48661;0.00;255
48674;0.00;255
48688;0.00;255
48702;0.00;255
48715;0.00;255
48729;0.00;255
48743;0.00;255
48756;0.00;255
48771;0.00;255
48784;0.00;255
48797;0.00;255
48811;0.00;255
48825;0.00;255
48838;0.00;255
48852;0.00;255
48866;0.00;255
48880;0.00;255
48893;0.00;255
48907;0.00;255
48921;0.00;255
48934;0.00;255
48948;0.00;255
48962;0.00;255
48975;0.00;255
48990;0.00;255
49003;0.00;255 
49017;0.00;255
49031;0.00;255
49045;0.00;255
49058;0.00;255
49073;0.00;255
49086;0.00;255
49099;0.00;255
49114;0.00;255
49127;0.00;255
49141;0.00;255
49156;0.00;255
49168;0.00;255
49182;0.00;255
49196;0.00;255
49210;0.00;255
49224;0.00;255
49238;0.00;255
49252;0.00;255
49265;0.00;255
49278;0.00;255
49293;0.00;255
49306;0.00;255
49320;0.00;255
49334;0.00;255
49347;0.00;255
49360;0.00;255
49375;0.00;255
49388;0.00;255
49402;0.00;255
49416;0.00;255
49430;0.00;255
49443;0.00;255
49458;0.00;255
49471;0.00;255
49485;0.00;255
49499;0.00;255
49513;0.00;255
49526;0.00;255
49541;0.00;255
49554;0.00;255
49567;0.00;255
49581;0.00;255
49594;0.00;255
49607;0.00;255
49622;0.00;255
49635;0.00;255
49649;0.00;255
49662;0.00;255
49675;0.00;255
49689;0.00;255
49702;0.00;255
49717;0.00;255
49731;0.00;255
49744;0.00;255
49759;0.00;255
49772;0.00;255
49785;0.00;255
49800;0.00;255
49813;0.00;255
49827;0.00;255
49841;0.00;255
49854;0.00;255
49868;0.00;255
49882;0.00;255
49895;0.00;255
49909;0.00;255
49923;0.00;255
49937;0.00;255
49950;0.00;255
49965;0.00;255
49978;0.00;255
49992;0.00;255
50006;0.00;255
50020;0.00;255 
50033;0.00;255
50046;0.00;255
50061;0.00;255 
50074;0.00;255
50087;0.00;255
50102;0.00;255
50115;0.00;255
50129;0.00;255
50143;0.00;255
50156;0.00;255
50169;0.00;255
50184;0.00;255
50197;0.00;255
50211;0.00;255
50225;0.00;255
50238;0.00;255
50252;0.00;255
50266;0.00;255
50280;0.00;255
50293;0.00;255
50307;0.00;255
50321;0.00;255
50334;0.00;255 
50349;0.00;255
50362;0.00;255
50376;0.00;255 
50390;0.00;255
50403;0.00;255
50416;0.00;255
50430;0.00;255
50444;0.00;255
50458;0.00;255
50471;0.00;255
50486;0.00;255
50499;0.00;255
50513;0.00;255
50527;0.00;255
50541;0.00;255
50554;0.00;255
50568;0.00;255
50582;0.00;255
50595;0.00;255
50609;0.00;255
50622;0.00;255
50636;0.00;255
50650;0.00;255
50664;0.00;255
50677;0.00;255
50691;0.00;255
50704;0.00;255
50718;0.00;255
50732;0.00;255
50745;0.00;255
50759;0.00;255
50772;0.00;255 
50787;0.00;255
50800;0.00;255
50814;0.00;255
50828;0.00;255
50842;0.00;255
50855;0.00;255
50869;0.00;255
50882;0.00;255
50895;0.00;255
50910;0.00;255
50923;0.00;255
50937;0.00;255
50951;0.00;255
50965;0.00;255
50978;0.00;255
50993;0.00;255
51006;0.00;255
51019;0.00;255
51034;0.00;255
51047;0.00;255
51061;0.00;255
51075;0.00;255
51088;0.00;255 
51102;0.00;255
51116;0.00;255
51129;0.00;255
51142;0.00;255
51155;0.00;255
51170;0.00;255
51183;0.00;255
51197;0.00;255
51211;0.00;255
51223;0.00;255
51237;0.00;255
51251;0.00;255
51265;0.00;255
51278;0.00;255
51292;0.00;255
51305;0.00;255 
51319;0.00;255
51333;0.00;255
51347;0.00;255
51360;0.70;255
51375;0.70;255
51389;0.70;255
51402;0.70;255
51417;0.70;255
51430;0.70;255
51443;0.70;255
51458;0.70;255
51471;0.70;255
51485;0.70;255
51499;0.70;255
51513;0.70;255
51526;0.70;255
51539;0.70;255
51554;0.70;255
51567;0.70;255
51581;0.70;255
51596;0.70;255
51609;0.70;255
51623;0.70;255
51637;0.70;255
51650;0.70;255
51663;0.70;255
51677;0.70;255
51690;0.70;255
51706;0.70;255
51720;0.70;255 
51733;0.70;255
51746;0.70;255
51760;0.70;255
51773;0.70;255
51786;0.70;255
51800;0.70;255
51813;0.70;255
51826;0.70;255
51840;0.70;255
51852;0.70;255
51865;0.70;255
51878;0.70;255
51892;0.70;255
51905;0.70;255
51918;0.70;255
51932;0.70;255
51945;0.70;255
51958;0.70;255
51971;0.70;255
51984;0.70;255
51997;0.70;255
52011;0.70;255
52024;0.70;255
52037;0.70;255
52050;0.70;255
52064;0.70;255
52077;0.70;255
52089;0.70;255
52103;0.70;255
52116;0.70;255
52129;0.70;255
52143;0.70;255
52156;0.70;255
52169;0.70;255
52183;0.70;255
52196;0.70;255
52208;0.70;255
52221;0.70;255
52235;0.70;255
52248;0.70;255
52261;0.70;255
52275;0.70;255
52288;0.70;255
52301;0.70;255
52315;0.70;255
52327;0.70;255
52340;0.70;255
52354;0.70;255
52367;0.70;255
52380;0.70;255
52393;0.70;255
52407;0.70;255
52420;0.70;255
52433;0.70;255
52446;0.70;255
52459;0.70;255
52472;0.70;255
52486;0.70;255
52499;0.70;255
52512;0.70;255
52526;0.70;255
52539;0.70;255
52552;0.70;255
52564;0.70;255
52578;0.70;255
52591;0.70;255
52604;0.70;255
52618;0.70;255
52631;0.70;255
52644;0.70;255
52658;0.70;255
52671;0.70;255
52683;0.70;255
52697;0.70;255
52710;0.70;255
52723;0.70;255
52737;0.70;255
52750;0.70;255
52763;0.70;255
52776;0.70;255
52790;0.70;255
52802;0.70;255
52815;0.70;255
52829;0.70;255
52842;0.70;255
52855;0.70;255
52869;0.70;255
52882;0.70;255
52895;0.70;255
52909;0.70;255
52921;0.70;255
52934;0.70;255
52947;0.70;255
52961;0.70;255
52974;0.70;255
52987;0.70;255
53001;0.70;255
53014;0.70;255
53027;0.70;255
53040;0.70;255
53053;0.70;255
53066;0.70;255
53080;0.70;255
53093;0.70;255
53106;0.70;255
53120;0.70;255
53133;0.70;255
53146;0.70;255
53158;0.70;255
53172;0.70;255
53185;0.70;255
53198;0.70;255
53212;0.70;255
53225;0.70;255
53238;0.70;255
53252;0.70;255
53265;0.70;255
53277;0.70;255
53291;0.70;255
53304;0.70;255
53317;0.70;255
53330;0.70;255
53344;0.70;255
53357;0.70;255
53370;0.70;194
53384;0.70;189
53396;0.70;189
53409;0.70;182
53423;0.70;178
53436;0.70;174
53449;0.70;174
53463;0.70;167
53476;0.70;164
53488;0.70;158
53500;0.70;153
53513;0.70;148
53526;0.70;145
53538;0.70;142
53551;0.70;139
53563;0.70;132
53576;0.70;128 
53588;0.70;122
53601;0.70;114
53613;0.70;116
53625;0.70;110
53639;0.70;104
53651;0.70;99
53663;0.70;97
53676;0.70;92
53688;0.70;90
53699;0.70;82
53711;0.70;77
53723;0.70;77
53735;0.70;73
53746;0.70;65
53758;0.70;62
53770;0.70;58
53782;0.70;54
53793;0.70;47
53804;0.70;44
53815;0.70;39
53826;0.70;36
53837;0.70;29
53849;0.70;22
53860;0.70;22
53871;0.70;25
53881;0.70;23
53893;0.70;22
53904;0.70;24
53915;0.70;25
53926;0.70;25
53938;0.70;24
53948;0.70;23
53959;0.70;21
53970;0.70;24
53982;0.70;23
53993;0.70;24
54004;0.70;21
54014;0.70;22
54026;0.70;22
54037;0.70;24
54048;0.70;23
54060;0.70;22
54071;0.70;25
54081;0.70;22
54092;0.70;23
54104;0.70;22
54115;0.70;21
54126;0.70;22
54137;0.70;23
54149;0.70;21
54159;0.70;23
54170;0.70;23
54181;0.70;21
54193;0.70;23
54204;0.70;22
54215;0.70;23
54225;0.70;26
54237;0.70;23
54248;0.70;25
54259;0.70;25
54270;0.70;24
54282;0.70;22
54293;0.70;22
54303;0.70;23
54315;0.70;22
54326;0.70;24
54337;0.70;23
54348;0.70;23
54360;0.70;24
54370;0.70;21
54381;0.70;21
54392;0.70;22
54404;0.70;22
54415;0.70;23
54426;0.70;24
54437;0.70;23
54448;0.70;21
54459;0.70;22
54470;0.70;23 
54481;0.70;23
54493;0.70;22
54504;0.70;22
54514;0.70;24
54525;0.70;21
54537;0.70;23
54548;0.70;23
54559;0.70;22
54571;0.70;23
54581;0.70;22
54592;0.70;23
54603;0.70;22
54615;0.70;23
54626;0.70;23
54637;0.70;22
54647;0.70;21
54659;0.70;22
54670;0.70;22
54681;0.70;21
54692;0.70;23
54704;0.70;23
54714;0.70;24
54725;0.70;23
54736;0.70;22
54748;0.70;23
54759;0.70;24
54770;0.70;22
54780;0.70;23
54792;0.70;23
54803;0.70;22
54814;0.70;21 
54825;0.70;22
54837;0.70;23
54850;0.70;24
54860;0.70;23
54872;0.70;23
54883;0.70;23
54894;0.70;24
54905;0.70;25
54917;0.70;21
54927;0.70;23
54938;0.70;22
54949;0.70;21
54961;0.70;21
54972;0.70;22
54983;0.70;22
54994;0.70;23
55005;0.70;24
55016;0.70;21
55027;0.70;21
55038;0.70;22
55050;0.70;23
55061;0.70;22
55071;0.70;21
55083;0.70;25
55094;0.70;22
55105;0.70;24
55116;0.70;24
55128;0.70;23
55139;0.70;23
55149;0.70;23
55160;0.70;23
55172;0.70;23
55183;0.70;22
55194;0.70;22
55205;0.70;22
55216;0.70;23
55227;0.70;22
55238;0.70;22
55249;0.70;23
55261;0.70;22
55272;0.70;23
55283;0.70;21
55293;0.70;22
55305;0.70;21
55316;0.70;24
55327;0.70;22
55339;0.70;22
55350;0.70;23
55360;0.70;21
55371;0.70;23
55383;0.70;22
55394;0.70;20
55405;0.70;21
55416;0.70;22
55427;0.70;20
55438;0.70;20
55449;0.70;22
55460;0.70;23
55472;0.70;20
55483;0.70;22
55494;0.70;24
55504;0.70;23
55516;0.70;23
55527;0.70;23
55538;0.70;25
55549;0.70;23
55561;0.70;22
55572;0.70;23
55582;0.70;22
55593;0.70;22
55605;0.70;20 
55616;0.70;23
55627;0.70;21
55639;0.70;20
55649;0.70;20
55660;0.70;20
55671;0.70;22
55683;0.70;23
55694;0.70;24
55705;0.70;23
55715;0.70;22
55727;0.70;22
55738;0.70;22
55749;0.70;22
55760;0.70;21
55772;0.70;21
55783;0.70;22
55793;0.70;21
55804;0.70;22
55816;0.70;22
55827;0.70;22
55838;0.70;22
55849;0.70;22
55861;0.70;22
55871;0.70;24
55882;0.70;22
55894;0.70;22
55905;0.70;22
55916;0.70;22
55927;0.70;21
55938;0.70;21
55949;0.70;24
55960;0.70;23
55971;0.70;22
55983;0.70;22
55994;0.70;23
56004;0.70;23
56015;0.70;22
56027;0.70;22
56038;0.70;22
56049;0.70;24
56060;0.70;23
56072;0.70;23
56082;0.70;22
56093;0.70;22
56104;0.70;23
56116;0.70;23
56127;0.70;21
56138;0.70;23
56150;0.70;23
56160;0.70;24
56171;0.70;23
56182;0.70;23 
56194;0.70;21
56205;0.70;22
56216;0.70;21
56226;0.70;22
56238;0.70;21
56249;0.70;20
56260;0.70;22
56271;0.70;22
56283;0.70;22
56293;0.70;23
56304;0.70;23
56315;0.70;21
56327;0.70;22
56338;0.70;22
56349;0.70;22
56360;0.70;22
56371;0.70;23
56382;0.70;21
56393;0.70;22
56404;0.70;24
56416;0.70;22
56427;0.70;21
56437;0.70;21
56449;0.70;21
56460;0.70;23
56471;0.70;23
56482;0.70;23
56494;0.70;24
56505;0.70;21
56515;0.70;22
56526;0.70;24
56538;0.70;23
56549;0.70;22
56560;0.70;21
56571;0.70;22
56582;0.70;21
56593;0.70;21
56604;0.70;20
56615;0.70;22
56627;0.70;23
56638;0.70;20
56649;0.70;22
56659;0.70;23
56671;0.70;22
56682;0.70;21 
56693;0.70;24
56705;0.70;21
56716;0.70;22
56726;0.70;22
56737;0.70;23
56749;0.70;23
56760;0.70;21
56771;0.70;22
56782;0.70;22
56793;0.70;22
56804;0.70;23
56815;0.70;21
56826;0.70;24
56838;0.70;24
56849;0.70;23
56860;0.70;22
56870;0.70;22
56882;0.70;22
56893;0.70;21
56904;0.70;18
56915;0.70;21
56927;0.70;22
56937;0.70;20
56948;0.70;22
56960;0.70;23
56971;0.70;23
56982;0.70;24
56993;0.70;23
57005;0.70;22
57015;0.70;23
57026;0.70;22
57037;0.70;22
57049;0.70;22
57060;0.70;21
57071;0.70;21
57081;0.70;22
57093;0.70;22
57104;0.70;22
57115;0.70;22
57126;0.70;23
57138;0.70;22
57149;0.70;22
57159;0.70;21
57170;0.70;21
57182;0.70;22 
57193;0.70;23
57204;0.70;23
57216;0.70;23
57226;0.70;21
57237;0.70;20
57248;0.70;20
57260;0.70;21
57271;0.70;21
57282;0.70;22
57293;0.70;21
57304;0.70;21
57315;0.70;21
57326;0.70;21
57337;0.70;22
57349;0.70;22
57360;0.70;21
57370;0.70;21
57381;0.70;21
57393;0.70;24
57404;0.70;22
57415;0.70;23
57426;0.70;24
57438;0.70;21
57448;0.70;23
57459;0.70;22
57470;0.70;24
57482;0.70;24
57493;0.70;23
57504;0.70;22
57515;0.70;23
57526;0.70;22
57537;0.70;24
57548;0.70;21
57560;0.70;24
57571;0.70;23
57581;0.70;23
57592;0.70;23
57604;0.70;23
57615;0.70;22
57626;0.70;22
57637;0.70;22
57649;0.70;23
57659;0.70;22
57670;0.70;22
57683;0.70;21
57695;0.70;23
57706;0.70;23
57717;0.70;21
57728;0.70;22
57739;0.70;22
57750;0.70;22
57761;0.70;23
57773;0.70;23
57784;0.70;23
57794;0.70;25
57805;0.70;22
57817;0.70;21
57828;0.70;22
57839;0.70;20
57850;0.70;21
57862;0.70;21
57872;0.70;22
57883;0.70;24
57894;0.70;23
57906;0.70;22
57917;0.70;23
57928;0.70;23
57939;0.70;22
57950;0.70;22
57961;0.70;24
57972;0.70;24 
57984;0.70;22
57995;0.70;23
58006;0.70;22
58016;0.70;22
58028;0.70;24
58039;0.70;23
58050;0.70;22
58061;0.70;23
58073;0.70;23
58084;0.70;24
58094;0.70;22
58105;0.70;25
58117;0.70;23
58128;0.70;22
58139;0.70;22
58150;0.70;21
58161;0.70;21
58172;0.70;23
58183;0.70;24
58194;0.70;23
58206;0.70;23
58217;0.70;22
58228;0.70;23
58238;0.70;25
58250;0.70;23
58261;0.70;24
58272;0.70;22
58284;0.70;22
58295;0.70;22
58305;0.70;23
58316;0.70;22
58328;0.70;23
58339;0.70;19
58350;0.70;21
58361;0.70;21
58373;0.70;23
58383;0.70;22
58394;0.70;23
58405;0.70;23
58417;0.70;23
58428;0.70;22
58439;0.70;23
58449;0.70;23
58461;0.70;21
58472;0.70;22
58483;0.70;23
58494;0.70;22
58506;0.70;22
58516;0.70;22
58527;0.70;23
58539;0.70;23
58550;0.70;21
58561;0.70;22
58572;0.70;22
58583;0.70;22
58594;0.70;23
58605;0.70;23
58616;0.70;23
58628;0.70;22
58639;0.70;23
58650;0.70;22
58660;0.70;22
58672;0.70;21
58683;0.70;21
58694;0.70;22
58705;0.70;20
58717;0.70;22
58728;0.70;22
58738;0.70;22
58749;0.70;22
58761;0.70;22
58772;0.70;21
58783;0.70;24
58795;0.70;22
58805;0.70;22
58816;0.70;22
58827;0.70;22
58839;0.70;22
58850;0.70;22
58861;0.70;22
58872;0.70;21
58883;0.70;23
58894;0.70;23
58905;0.70;21
58916;0.70;21
58928;0.70;22
58939;0.70;21
58949;0.70;23
58960;0.70;21
58972;0.70;21
58983;0.70;22
58994;0.70;24
59005;0.70;24
59016;0.70;23
59027;0.70;24
59038;0.70;21
59049;0.70;23 
59061;0.70;25
59072;0.70;21
59083;0.70;22
59094;0.70;21
59105;0.70;21
59116;0.70;23
59127;0.70;22
59139;0.70;22
59150;0.70;22
59160;0.70;21
59171;0.70;22
59183;0.70;23
59194;0.70;19
59205;0.70;21
59216;0.70;22
59228;0.70;23
59238;0.70;20
59249;0.70;22
59260;0.70;22
59272;0.70;22
59283;0.70;22
59294;0.70;21
59305;0.70;23
59316;0.70;23
59327;0.70;22
59338;0.70;20
59350;0.70;22
59361;0.70;21
59372;0.70;22
59382;0.70;21
59394;0.70;22
59405;0.70;22
59416;0.70;22
59427;0.70;22
59439;0.70;22
59449;0.70;21
59460;0.70;22
59471;0.70;24
59483;0.70;23
59494;0.70;23
59505;0.70;22
59516;0.70;25
59527;0.70;21
59538;0.70;22
59549;0.70;22
59560;0.70;21
59572;0.70;22
59583;0.70;23
59594;0.70;22
59604;0.70;21
