157.00	146.00
157.00	146.00 
157.00	146.00
157.00	152.00
157.00	152.00
157.00	156.00
157.00	158.00
157.00	158.00
157.00	166.00
157.00	166.00
157.00	166.00
157.00	176.00
157.00	176.00
157.00	180.00
157.00	180.00
157.00	180.00
157.00	184.00
157.00	184.00
157.00	188.00
157.00	190.00
157.00	190.00
157.00	194.00
157.00	196.00
157.00	196.00
157.00	202.00
157.00	206.00
157.00	208.00
157.00	214.00
157.00	216.00
157.00	218.00
157.00	218.00 
157.00	224.00
157.00	224.00
157.00	230.00
157.00	234.00
157.00	236.00
157.00	236.00
181.00	240.00
181.00	250.00
181.00	248.00
181.00	254.00
181.00	256.00
181.00	256.00
181.00	262.00
181.00	266.00 
181.00	266.00
181.00	266.00
181.00	268.00
181.00	274.00
181.00	274.00
181.00	276.00
181.00	278.00
181.00	284.00
181.00	284.00
181.00	284.00
181.00	286.00
181.00	282.00
181.00	282.00
181.00	282.00
181.00	282.00 
181.00	280.00
181.00	282.00
181.00	280.00
181.00	284.00
181.00	284.00
181.00	284.00
181.00	282.00
181.00	282.00
181.00	280.00
181.00	282.00
181.00	284.00
181.00	284.00
181.00	284.00
181.00	284.00
181.00	282.00
181.00	284.00
181.00	286.00
181.00	286.00
181.00	282.00
181.00	286.00
181.00	284.00
181.00	284.00
181.00	286.00
181.00	284.00
181.00	284.00
181.00	282.00
181.00	284.00
181.00	278.00
181.00	280.00
181.00	280.00
181.00	280.00
181.00	282.00
181.00	282.00
181.00	282.00
181.00	284.00
181.00	284.00
181.00	284.00
181.00	284.00
181.00	284.00
181.00	284.00
181.00	282.00
181.00	282.00
181.00	284.00 
181.00	282.00
181.00	282.00
181.00	282.00
181.00	284.00
181.00	284.00
181.00	286.00
181.00	286.00
181.00	284.00
181.00	286.00
181.00	286.00
181.00	280.00
181.00	282.00
181.00	282.00
181.00	284.00
181.00	282.00
181.00	284.00
181.00	282.00
181.00	282.00
181.00	286.00
181.00	284.00
181.00	284.00
181.00	286.00
181.00	286.00
181.00	282.00
181.00	282.00
181.00	282.00
181.00	284.00
181.00	284.00
181.00	286.00 
181.00	284.00
181.00	284.00
181.00	284.00
181.00	280.00
181.00	282.00
157.00	282.00
157.00	284.00
157.00	284.00
157.00	284.00
157.00	284.00
157.00	284.00
157.00	286.00
157.00	286.00
157.00	280.00
157.00	280.00
157.00	286.00
157.00	284.00
157.00	286.00
157.00	286.00
157.00	284.00
157.00	284.00
157.00	284.00
157.00	286.00
157.00	284.00
157.00	282.00
157.00	282.00
157.00	286.00
157.00	286.00
157.00	286.00
157.00	286.00
157.00	286.00
157.00	284.00
157.00	286.00
157.00	282.00
157.00	284.00
157.00	286.00
157.00	282.00
157.00	286.00
157.00	286.00
157.00	286.00
157.00	284.00
157.00	286.00
157.00	286.00
157.00	286.00
157.00	286.00
157.00	286.00
157.00	284.00
157.00	284.00
157.00	286.00
157.00	286.00
157.00	286.00
157.00	282.00
157.00	286.00
157.00	286.00
157.00	286.00
157.00	286.00
157.00	286.00
157.00	286.00
157.00	284.00
157.00	286.00
157.00	286.00
157.00	286.00
157.00	286.00 
157.00	286.00
157.00	286.00
157.00	290.00
157.00	290.00
157.00	286.00
157.00	284.00
157.00	286.00
157.00	284.00
157.00	286.00
157.00	288.00
157.00	286.00
157.00	284.00
157.00	286.00
157.00	286.00
157.00	284.00
157.00	286.00
157.00	286.00
157.00	282.00
157.00	284.00
157.00	284.00
157.00	286.00
157.00	286.00
157.00	286.00
157.00	282.00
157.00	282.00
157.00	282.00
157.00	284.00
157.00	284.00
157.00	284.00 
157.00	284.00
157.00	282.00
157.00	284.00
157.00	284.00
157.00	282.00
157.00	284.00
157.00	284.00
157.00	286.00
157.00	284.00
157.00	284.00
157.00	286.00
157.00	288.00
157.00	284.00
181.00	288.00 
181.00	288.00
181.00	282.00
181.00	282.00
181.00	282.00
181.00	286.00
181.00	282.00
181.00	284.00
181.00	284.00
181.00	286.00
181.00	284.00
181.00	284.00
181.00	286.00
181.00	284.00
181.00	284.00
181.00	288.00
181.00	284.00
181.00	286.00
181.00	286.00
181.00	282.00
181.00	282.00
181.00	280.00
181.00	282.00
181.00	282.00
181.00	282.00
181.00	282.00
181.00	282.00
181.00	286.00
181.00	286.00
181.00	286.00 
181.00	282.00
181.00	282.00
181.00	280.00
181.00	284.00
181.00	282.00
181.00	282.00
181.00	282.00
181.00	282.00
181.00	280.00
181.00	280.00
181.00	284.00
181.00	284.00
181.00	286.00
181.00	286.00
181.00	284.00
181.00	284.00
181.00	280.00
181.00	284.00
181.00	286.00
181.00	284.00
181.00	286.00
181.00	286.00
181.00	284.00
181.00	282.00
181.00	282.00
181.00	286.00
181.00	286.00
181.00	286.00
181.00	286.00
181.00	286.00
181.00	282.00
181.00	282.00
181.00	280.00
181.00	280.00
181.00	280.00
181.00	282.00
181.00	284.00
181.00	284.00
181.00	286.00
181.00	282.00
181.00	284.00
181.00	282.00
181.00	282.00
181.00	282.00
181.00	282.00
181.00	282.00
181.00	286.00
181.00	284.00
181.00	282.00
181.00	282.00
181.00	284.00
181.00	284.00
181.00	284.00
181.00	284.00
181.00	282.00
181.00	284.00
181.00	284.00
181.00	284.00
181.00	284.00
181.00	282.00
181.00	282.00
181.00	280.00
181.00	284.00
181.00	284.00
181.00	286.00
181.00	284.00
181.00	280.00
181.00	284.00
181.00	284.00
181.00	284.00
157.00	280.00
157.00	280.00
157.00	282.00
157.00	284.00
157.00	280.00
157.00	284.00
157.00	284.00
157.00	282.00
157.00	288.00
190.00	282.00
190.00	282.00
190.00	90.00
190.00	90.00
190.00	80.00
190.00	52.00
190.00	40.00
190.00	40.00
190.00	16.00
190.00	12.00
190.00	14.00
190.00	14.00
190.00	14.00
190.00	16.00
190.00	18.00
190.00	18.00
190.00	18.00
190.00	20.00
190.00	16.00
190.00	16.00
190.00	18.00
190.00	18.00
190.00	18.00
190.00	16.00
190.00	14.00
190.00	14.00
190.00	16.00
190.00	18.00
190.00	18.00
190.00	14.00
190.00	14.00
190.00	16.00
190.00	20.00
190.00	20.00
190.00	16.00
190.00	18.00
190.00	18.00
190.00	18.00
190.00	16.00
190.00	14.00
190.00	16.00
190.00	18.00
190.00	18.00
190.00	14.00
190.00	16.00
190.00	14.00
190.00	14.00
190.00	18.00
190.00	16.00
190.00	16.00
190.00	16.00
181.00	14.00
181.00	12.00
181.00	12.00
181.00	14.00
181.00	14.00
181.00	16.00
181.00	12.00
181.00	16.00
181.00	16.00
181.00	16.00
181.00	16.00
181.00	16.00
181.00	14.00
181.00	14.00
181.00	18.00
181.00	16.00
181.00	16.00
181.00	16.00
181.00	16.00
181.00	16.00
181.00	14.00
181.00	14.00
181.00	18.00
181.00	18.00
181.00	18.00
181.00	20.00
181.00	20.00
181.00	18.00
181.00	18.00
181.00	20.00
181.00	22.00
181.00	22.00
181.00	24.00
181.00	24.00
181.00	24.00
181.00	28.00
181.00	26.00
181.00	26.00
181.00	30.00
181.00	28.00
181.00	28.00
181.00	30.00
181.00	28.00
181.00	28.00
181.00	32.00
181.00	30.00
181.00	28.00
181.00	28.00
181.00	26.00
181.00	26.00
181.00	22.00
181.00	22.00
181.00	20.00
181.00	20.00
181.00	20.00
181.00	18.00
181.00	18.00
181.00	20.00
181.00	22.00
181.00	22.00
181.00	22.00
181.00	26.00
181.00	26.00
181.00	28.00
181.00	32.00
181.00	30.00
181.00	32.00
181.00	32.00
181.00	32.00
181.00	34.00
181.00	34.00
181.00	34.00
181.00	34.00 
181.00	30.00
181.00	30.00
181.00	28.00
181.00	28.00
181.00	24.00
181.00	26.00
181.00	24.00
157.00	22.00
157.00	20.00
157.00	20.00
157.00	18.00
157.00	20.00
157.00	20.00
157.00	22.00
157.00	24.00
157.00	24.00
157.00	24.00
157.00	28.00
157.00	34.00
157.00	34.00
157.00	42.00
157.00	46.00
157.00	50.00
157.00	50.00
157.00	52.00
157.00	54.00
157.00	54.00
157.00	54.00
157.00	58.00 
157.00	58.00
157.00	60.00
157.00	62.00
157.00	62.00
157.00	66.00
157.00	68.00
157.00	68.00
157.00	72.00
157.00	74.00
157.00	74.00
157.00	78.00
157.00	80.00
157.00	84.00
157.00	84.00
157.00	88.00
157.00	90.00
157.00	92.00
157.00	96.00
157.00	98.00
157.00	100.00
157.00	100.00
157.00	106.00
157.00	106.00
157.00	110.00
157.00	110.00
157.00	112.00
157.00	112.00
157.00	116.00
157.00	116.00
157.00	124.00
157.00	130.00
157.00	130.00
157.00	130.00
157.00	134.00
157.00	138.00
157.00	138.00
157.00	140.00
157.00	140.00
157.00	146.00
157.00	144.00
157.00	144.00
157.00	148.00
157.00	150.00
157.00	154.00
157.00	154.00
157.00	158.00
157.00	158.00
157.00	162.00 
157.00	168.00
157.00	166.00
157.00	166.00
157.00	172.00
157.00	178.00
157.00	178.00
157.00	178.00
157.00	180.00
157.00	184.00
157.00	184.00
181.00	188.00
181.00	188.00
181.00	188.00
181.00	188.00
181.00	196.00
181.00	198.00
181.00	198.00
181.00	200.00
181.00	202.00
181.00	204.00
181.00	202.00
181.00	200.00
181.00	202.00
181.00	204.00
181.00	202.00
181.00	198.00
181.00	198.00
181.00	198.00
181.00	200.00
181.00	196.00
181.00	192.00
181.00	192.00
181.00	192.00
181.00	188.00
181.00	188.00
181.00	188.00
181.00	182.00
181.00	182.00
181.00	178.00
181.00	176.00
181.00	176.00
181.00	174.00
181.00	170.00
181.00	166.00
181.00	166.00
181.00	158.00
181.00	154.00
181.00	152.00
181.00	152.00
181.00	152.00
181.00	144.00
181.00	146.00
181.00	146.00
181.00	142.00
181.00	136.00
181.00	136.00
181.00	128.00
181.00	124.00 
181.00	124.00
181.00	116.00
181.00	112.00
181.00	112.00
181.00	112.00
181.00	106.00
181.00	98.00
181.00	98.00
181.00	94.00
181.00	90.00
181.00	84.00
181.00	84.00
181.00	76.00
181.00	76.00
181.00	62.00
181.00	60.00
181.00	60.00
181.00	48.00
181.00	48.00
181.00	48.00
181.00	36.00
181.00	30.00
181.00	22.00
181.00	22.00
181.00	18.00
181.00	14.00
181.00	14.00
181.00	14.00
181.00	14.00
181.00	14.00
181.00	18.00
181.00	20.00
157.00	22.00
157.00	20.00
157.00	22.00
157.00	22.00
157.00	24.00
157.00	24.00
157.00	28.00
157.00	30.00
157.00	30.00
157.00	34.00
157.00	34.00
157.00	38.00 
157.00	44.00
157.00	46.00
157.00	48.00
157.00	48.00
157.00	50.00
157.00	50.00
157.00	54.00
157.00	54.00
157.00	56.00
157.00	58.00
157.00	60.00
157.00	60.00
157.00	60.00
157.00	60.00 
157.00	60.00
157.00	64.00
157.00	70.00
157.00	68.00
157.00	68.00
157.00	72.00
157.00	76.00
157.00	76.00
157.00	80.00
157.00	84.00
157.00	84.00
157.00	88.00
157.00	88.00
157.00	92.00
157.00	90.00
157.00	94.00
157.00	96.00
157.00	96.00
157.00	100.00
157.00	100.00
157.00	102.00
157.00	104.00
157.00	106.00
157.00	106.00
157.00	110.00
157.00	112.00
157.00	116.00
157.00	114.00
157.00	114.00
157.00	118.00
157.00	118.00
157.00	118.00
157.00	120.00
157.00	122.00 
157.00	128.00
157.00	128.00
157.00	128.00
157.00	130.00
157.00	130.00
157.00	136.00
157.00	134.00
157.00	134.00
157.00	136.00
157.00	136.00
157.00	142.00
157.00	138.00
157.00	138.00
157.00	142.00 
157.00	144.00
157.00	144.00
157.00	144.00
157.00	146.00
157.00	146.00
157.00	150.00
181.00	148.00
181.00	148.00
181.00	154.00
181.00	154.00
181.00	154.00
181.00	156.00
181.00	156.00
181.00	156.00
181.00	158.00
181.00	152.00
181.00	154.00
181.00	152.00
181.00	152.00
181.00	152.00
181.00	150.00
181.00	150.00
181.00	150.00
181.00	144.00
181.00	144.00
181.00	140.00
181.00	134.00
181.00	134.00
181.00	132.00 
181.00	132.00
181.00	122.00
181.00	122.00
181.00	116.00
181.00	112.00
181.00	112.00
181.00	106.00
181.00	100.00
181.00	98.00
181.00	98.00
181.00	92.00
181.00	88.00
181.00	88.00
181.00	78.00
181.00	74.00
181.00	66.00
181.00	62.00
181.00	58.00
181.00	54.00
181.00	50.00
181.00	50.00
181.00	36.00
181.00	32.00
181.00	26.00
181.00	22.00
181.00	16.00
181.00	12.00
181.00	12.00
181.00	12.00
181.00	12.00
181.00	16.00
181.00	16.00
181.00	16.00
181.00	18.00
181.00	16.00
181.00	16.00
181.00	16.00
181.00	16.00
181.00	18.00
181.00	18.00
181.00	18.00
181.00	18.00
181.00	18.00
181.00	18.00
181.00	18.00
181.00	18.00
181.00	18.00
181.00	20.00
181.00	22.00
181.00	22.00
181.00	22.00
181.00	22.00
181.00	24.00
181.00	28.00
181.00	26.00
181.00	26.00
181.00	26.00
157.00	28.00
157.00	26.00
157.00	26.00
157.00	28.00
157.00	28.00
157.00	28.00
157.00	30.00
157.00	30.00
157.00	34.00
157.00	36.00
157.00	36.00
157.00	42.00
157.00	44.00
157.00	44.00
157.00	44.00
157.00	50.00
157.00	50.00
157.00	54.00
157.00	60.00
157.00	60.00
157.00	60.00
157.00	62.00
157.00	66.00
157.00	70.00
157.00	68.00
157.00	74.00
157.00	78.00
157.00	78.00
157.00	78.00
157.00	86.00
157.00	92.00
157.00	90.00
157.00	90.00
157.00	96.00
157.00	96.00
157.00	100.00
157.00	104.00
157.00	104.00
157.00	108.00
157.00	106.00
157.00	106.00
157.00	110.00
157.00	114.00
157.00	114.00
157.00	118.00
157.00	122.00
157.00	122.00
157.00	124.00
157.00	122.00
157.00	122.00
157.00	130.00
157.00	134.00
157.00	132.00
157.00	132.00
157.00	138.00
157.00	140.00
157.00	140.00
157.00	142.00
157.00	142.00
157.00	146.00
157.00	146.00
157.00	146.00
157.00	150.00
157.00	150.00 
157.00	154.00
157.00	158.00
157.00	160.00
157.00	162.00
157.00	166.00
157.00	166.00
157.00	168.00
157.00	168.00
157.00	174.00
157.00	174.00
157.00	180.00
157.00	180.00
157.00	180.00
157.00	184.00
157.00	182.00
157.00	186.00
181.00	186.00
181.00	188.00
181.00	190.00
181.00	190.00
181.00	192.00
181.00	192.00
181.00	194.00
181.00	196.00
181.00	198.00
181.00	192.00
181.00	194.00
181.00	194.00
181.00	192.00 
181.00	188.00
181.00	186.00
181.00	186.00
181.00	184.00
181.00	184.00
181.00	180.00
181.00	180.00
181.00	178.00
181.00	172.00
181.00	172.00
181.00	170.00
181.00	166.00
181.00	162.00
181.00	162.00
181.00	154.00
181.00	152.00
181.00	148.00
181.00	148.00
181.00	140.00
181.00	138.00
181.00	136.00
181.00	136.00
181.00	126.00
181.00	122.00
181.00	122.00
181.00	116.00
181.00	110.00
181.00	108.00
181.00	108.00 
181.00	106.00
181.00	102.00
181.00	98.00
181.00	94.00
181.00	84.00
181.00	82.00
181.00	82.00
181.00	72.00
181.00	72.00
181.00	64.00
181.00	64.00
181.00	64.00
181.00	54.00
181.00	52.00
181.00	52.00
181.00	46.00
181.00	46.00
181.00	36.00
181.00	32.00
181.00	28.00
181.00	26.00
181.00	26.00
181.00	20.00
181.00	14.00 
181.00	14.00
181.00	12.00
181.00	12.00
181.00	14.00
181.00	16.00
181.00	16.00
181.00	18.00
181.00	18.00
181.00	18.00
181.00	18.00
181.00	18.00
181.00	22.00
181.00	24.00
181.00	22.00
157.00	22.00
157.00	22.00
157.00	26.00
157.00	28.00
157.00	28.00
157.00	30.00
157.00	32.00
157.00	34.00
157.00	34.00
157.00	32.00
157.00	38.00
157.00	38.00
157.00	38.00
157.00	40.00
157.00	44.00
157.00	44.00
157.00	44.00
157.00	46.00
157.00	46.00
157.00	48.00
157.00	48.00
157.00	48.00
157.00	52.00
157.00	52.00
157.00	52.00
157.00	54.00
157.00	54.00
157.00	56.00
157.00	56.00
157.00	58.00
157.00	60.00
157.00	62.00
157.00	62.00
157.00	64.00
157.00	62.00
157.00	68.00
157.00	66.00
157.00	66.00
157.00	68.00
157.00	72.00
157.00	76.00
157.00	76.00
157.00	76.00
157.00	76.00
157.00	80.00
157.00	84.00
157.00	82.00
157.00	84.00
157.00	84.00 
157.00	86.00
157.00	90.00
157.00	90.00
157.00	90.00
157.00	92.00
157.00	92.00
157.00	92.00
157.00	96.00
157.00	96.00
157.00	98.00
157.00	98.00
157.00	98.00
157.00	100.00
157.00	100.00
157.00	102.00
157.00	100.00
157.00	100.00
157.00	100.00
157.00	100.00
157.00	100.00
157.00	102.00
157.00	102.00
157.00	102.00
157.00	98.00
157.00	100.00
157.00	100.00
157.00	102.00
157.00	100.00
157.00	100.00
157.00	102.00
157.00	100.00
181.00	100.00
181.00	102.00
181.00	102.00
181.00	102.00
181.00	100.00
181.00	100.00
181.00	100.00
181.00	100.00
181.00	96.00
181.00	96.00
181.00	96.00
181.00	90.00 
