1s, 0-255


6404;1.00;255
6417;1.00;255
6430;1.00;255
6444;1.00;255
6456;1.00;255
6469;1.00;255
6482;1.00;255
6496;1.00;255
6509;1.00;255
6522;1.00;255
6535;1.00;255
6548;1.00;255
6561;1.00;255
6575;1.00;188
6588;1.00;179
6600;1.00;175
6614;1.00;162
6626;1.00;157
6639;1.00;146
6651;1.00;136
6664;1.00;125
6676;1.00;115
6688;1.00;107
6701;1.00;99
6714;1.00;89
6725;1.00;79
6736;1.00;68
6749;1.00;59
6760;1.00;49
6771;1.00;42
6782;1.00;31
6794;1.00;23
6804;1.00;23
6815;1.00;24
6827;1.00;25
6838;1.00;23
6849;1.00;22
6859;1.00;22
6871;1.00;22
6882;1.00;23
6893;1.00;19
6903;1.00;22
6915;1.00;21
6926;1.00;22
6937;1.00;21
6948;1.00;22
6959;1.00;21
6970;1.00;22
6981;1.00;21
6992;1.00;20
7003;1.00;21
7014;1.00;23
7025;1.00;23
7036;1.00;22
7048;1.00;23
7058;1.00;25
7069;0.00;22 
7080;0.00;23
7092;0.00;21
7102;0.00;21
7113;0.00;21
7124;0.00;21
7136;0.00;23
7147;0.00;24
7157;0.00;21
7169;0.00;23
7180;0.00;22
7191;0.00;24
7201;0.00;27
7213;0.00;28
7224;0.00;27
7235;0.00;29
7245;0.00;33
7257;0.00;38
7268;0.00;40
7279;0.00;45
7290;0.00;48
7301;0.00;53
7312;0.00;58
7324;0.00;63
7335;0.00;69
7348;0.00;78
7359;0.00;87
7370;0.00;94
7383;0.00;101
7395;0.00;111
7407;0.00;126
7419;0.00;137
7432;0.00;151
7445;0.00;161
7457;0.00;177
7470;0.00;189
7483;0.00;255
7496;0.00;255
7510;0.00;255
7523;0.00;255
7535;0.00;255
7548;0.00;255
7563;0.00;255
7576;0.00;255
7590;0.00;255
7604;0.00;255
7618;0.00;255
7631;0.00;255
7646;0.00;255
7659;0.00;255
7673;0.00;255
7687;0.00;255
7700;0.00;255
7714;0.00;255
7728;0.00;255
7742;0.00;255
7755;0.00;255
7770;0.00;255
7783;0.00;255
7797;0.00;255
7811;0.00;255
7825;0.00;255
7838;0.00;255
7853;0.00;255
7866;0.00;255
7879;0.00;255
7894;0.00;255
7907;0.00;255
7921;0.00;255
7934;0.00;255
7949;0.00;255
7962;0.00;255
7976;0.00;255
7990;0.00;255
8004;0.00;255
8017;0.00;255
8032;0.00;255
8045;0.00;255
8059;1.00;255
8073;1.00;255
8087;1.00;255
8100;1.00;255
8115;1.00;255
8128;1.00;255
8142;1.00;255
8156;1.00;255
8170;1.00;255
8183;1.00;255
8198;1.00;255
8211;1.00;255
8225;1.00;255
8239;1.00;255
8253;1.00;255
8266;1.00;255
8281;1.00;255
8294;1.00;255
8308;1.00;255
8322;1.00;255
8336;1.00;255
8351;1.00;255
8365;1.00;255
8378;1.00;255
8391;1.00;255
8404;1.00;255
8418;1.00;255
8431;1.00;255
8443;1.00;255
8457;1.00;255
8470;1.00;255
8483;1.00;255
8497;1.00;255
8510;1.00;255
8522;1.00;255
8536;1.00;255
8549;1.00;192
8562;1.00;186
8576;1.00;177
8588;1.00;169
8601;1.00;161
8613;1.00;154
8627;1.00;143
8639;1.00;134
8651;1.00;121
8664;1.00;113
8676;1.00;104
8688;1.00;92
8701;1.00;84
8713;1.00;73
8724;1.00;67
8736;1.00;55
8748;1.00;45
