oscillation with 250ms/7ms timer interrupts, pwm fills 100 and 190, starting after .5s in pwm 220

700;0.75;255
713;0.75;255
727;0.75;255
739;0.75;255
752;0.75;255
765;0.75;255
779;0.75;255
792;0.75;255
804;0.75;255
818;0.39;255
831;0.39;193
844;0.39;189
857;0.39;183
870;0.39;177 
883;0.39;172
897;0.39;170
910;0.39;167
922;0.39;162
935;0.39;156
949;0.39;152
962;0.39;151
974;0.39;148
987;0.39;148
999;0.39;147
1011;0.39;145
1024;0.39;143
1036;0.39;143
1049;0.39;142
1061;0.75;146
1074;0.75;143
1086;0.75;143
1098;0.75;144
1111;0.75;141
1123;0.75;144
1136;0.75;147
1148;0.75;147
1161;0.75;145
1173;0.75;145
1185;0.75;146
1198;0.75;149
1211;0.75;146
1223;0.75;146
1235;0.75;147
1248;0.75;147
1260;0.75;148
1272;0.75;145
1286;0.75;143
1298;0.75;139
1310;0.39;142
1323;0.39;137
1335;0.39;139
1347;0.39;135
1360;0.39;133
1373;0.39;130
1385;0.39;130
1397;0.39;129
1410;0.39;125
1422;0.39;124
1434;0.39;126
1447;0.39;126
1460;0.39;124
1472;0.39;128
1484;0.39;125
1497;0.39;124
1509;0.39;127
1521;0.39;128
1534;0.39;129
1547;0.39;130
1559;0.75;136
1571;0.75;135
1584;0.75;139
1596;0.75;145
1609;0.75;146
1622;0.75;148
1634;0.75;147
1646;0.75;151
1658;0.75;151
1672;0.75;154
1685;0.75;154
1698;0.75;157
1711;0.75;154
1724;0.75;156
1737;0.75;157
1751;0.75;156
1764;0.75;153
1777;0.75;156
1789;0.75;152
1803;0.75;149
1815;0.39;148
1828;0.39;146
1841;0.39;146
1854;0.39;142
1866;0.39;139
1879;0.39;137 
1891;0.39;134
1903;0.39;132
1915;0.39;133
1928;0.39;128
1941;0.39;132
1953;0.39;128
1966;0.39;131
1978;0.39;127
1990;0.39;130
2002;0.39;126
2016;0.39;126
2028;0.39;131
2040;0.39;131
2053;0.39;131
2065;0.75;132
2077;0.75;132
2089;0.75;137
2103;0.75;138
2115;0.75;137
2127;0.75;143
2140;0.75;144
2152;0.75;146
2164;0.75;146
2178;0.75;145
2191;0.75;145
2204;0.75;147
2217;0.75;146
2231;0.75;148
2243;0.75;147
2257;0.75;149
2270;0.75;146
2282;0.75;144
2294;0.75;143
2307;0.75;142
2320;0.39;138
2332;0.39;141
2344;0.39;138
2357;0.39;137
2369;0.39;131
2381;0.39;133
2395;0.39;130
2407;0.39;129
2419;0.39;128 
2432;0.39;129
2444;0.39;127
2456;0.39;129
2468;0.39;125
2482;0.39;128
2494;0.39;130
2506;0.39;131
2519;0.39;131
2531;0.39;128
2543;0.39;132
2556;0.39;132
2569;0.75;138
2581;0.75;139
2593;0.75;142
2606;0.75;143
2618;0.75;144
2630;0.75;148
2643;0.75;150
2656;0.75;152
2669;0.75;150
2681;0.75;155
2695;0.75;156
2708;0.75;154
2721;0.75;156
2735;0.75;154
2748;0.75;153
2760;0.75;153
2774;0.75;153
2786;0.75;151
2799;0.75;150
2812;0.39;150
2825;0.39;145
2837;0.39;149
2850;0.39;141
2863;0.39;139
2875;0.39;140
2887;0.39;134
2899;0.39;134
2912;0.39;135
2924;0.39;134
2937;0.39;129
2950;0.39;128
2962;0.39;129
2974;0.39;131
2987;0.39;125
2999;0.39;130
3011;0.39;129
3024;0.39;132
3037;0.39;132
3049;0.39;133
3061;0.75;136
3074;0.75;139
3086;0.75;143
3099;0.75;140
3111;0.75;145
3124;0.75;146
3136;0.75;147
3148;0.75;153
3161;0.75;154
3174;0.75;154
3186;0.75;153
3200;0.75;155
3213;0.75;155
3226;0.75;154
3239;0.75;159
3252;0.75;157
3265;0.75;155
3278;0.75;154
3291;0.75;155
3303;0.75;151
3316;0.39;148
3329;0.39;144
3342;0.39;145
3354;0.39;142
3366;0.39;143
3379;0.39;141
3391;0.39;137
3403;0.39;137
3416;0.39;134
3429;0.39;135
3441;0.39;133
3453;0.39;133
3466;0.39;134
3478;0.39;130
3490;0.39;132
3504;0.39;131
3516;0.39;132
3528;0.39;133
3540;0.39;135
3553;0.39;137
3565;0.75;140
3577;0.75;140
3591;0.75;143
3603;0.75;142 
3615;0.75;146
3628;0.75;148
3640;0.75;148
3652;0.75;152
3665;0.75;154
3678;0.75;153
3691;0.75;156
3703;0.75;154
3717;0.75;158
3730;0.75;155
3743;0.75;154
3757;0.75;154
3770;0.75;154
3782;0.75;152
3795;0.75;149
3808;0.75;148
3820;0.39;145
3833;0.39;147
3846;0.39;144
3858;0.39;140
3870;0.39;138
3883;0.39;138
3895;0.39;137
3908;0.39;131
3920;0.39;128
3933;0.39;129
3945;0.39;131
3957;0.39;128
3970;0.39;130
3982;0.39;126
3995;0.39;126
4007;0.39;128
4020;0.39;128
4032;0.39;130
4044;0.39;131
4057;0.39;135
4070;0.75;136
4082;0.75;138
4094;0.75;138
4107;0.75;142
4119;0.75;144
